Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
HRTC - 1028,A/C Executive (2+3),20:15,07:15,11h 00m,INR 638,20 Seats available,"3.0
93",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
Travel Point,A/C Seater / Sleeper (2+2),21:00,09:51,12h 51m,1424,50 Seats available,"3.1
61",https://www.redbus.in/bus-tickets/delhi-to-dalhousie,Delhi to Dalhousie
Zingbus Plus,A/C Sleeper (2+1),22:00,10:45,12h 45m,1316,26 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,Delhi to Dalhousie
City Land Travels,A/C Seater/Sleeper (2+1),18:00,07:00,13h 00m,612,27 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,Delhi to Dalhousie
HRTC - 531,Ordinary 3+2 Non AC Seater,17:50,10:00,16h 10m,INR 796,36 Seats available,"4.3
37",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 590,A/C Executive (2+3),19:00,10:15,15h 15m,INR 1007,42 Seats available,"3.4
68",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,11:30,15h 15m,INR 1589,31 Seats available,"4.0
92",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,18:35,20h 25m,INR 862,37 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
Travel Point,A/C Seater / Sleeper (2+2),16:00,05:20,13h 20m,1387,50 Seats available,"2.8
28",https://www.redbus.in/bus-tickets/dalhousie-to-delhi,Dalhousie to Delhi
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,02:00,08h 13m,INR 910,37 Seats available,3.7,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,569,23 Seats available,"4.6
245",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,05:30,06h 30m,558,29 Seats available,"4.7
97",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),11:45,19:30,07h 45m,693,5 Seats available,"4.6
128",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:50,04:35,06h 45m,605,29 Seats available,"4.4
85",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:35,06:35,07h 00m,648,32 Seats available,"4.5
75",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,540,41 Seats available,"4.4
82",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:20,05:00,05h 40m,INR 500,37 Seats available,"4.1
47",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,04:25,06h 10m,529,39 Seats available,"4.4
21",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
FlixBus,A/C Seater (2+2),12:25,20:15,07h 50m,INR 1007,23 Seats available,4.0,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,07:45,11h 30m,630,17 Seats available,"4.8
434",https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,583,9 Seats available,"4.7
453",https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,08:00,10h 40m,740,15 Seats available,"4.6
344",https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,06:00,10h 05m,540,24 Seats available,"3.6
313",https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,06:00,11h 00m,569,31 Seats available,"4.5
460",https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,569,24 Seats available,"4.5
365",https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,07:15,11h 15m,INR 600,23 Seats available,"4.5
241",https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,08:15,11h 15m,664,30 Seats available,"4.3
289",https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,07:00,10h 45m,583,30 Seats available,"3.8
208",https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,07:30,11h 30m,INR 600,20 Seats available,"3.4
181",https://www.redbus.in/bus-tickets/delhi-to-palampur,Delhi to Palampur
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,06:30,09h 52m,555,35 Seats available,"4.7
868",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,759,27 Seats available,"4.7
628",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,05:30,10h 30m,702,20 Seats available,"4.7
583",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,08:30,10h 45m,854,22 Seats available,"4.8
280",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,05:30,11h 00m,759,18 Seats available,"4.7
382",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:50,08:30,10h 40m,854,19 Seats available,"4.6
642",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,629,14 Seats available,"4.6
592",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:15,07:30,10h 15m,702,11 Seats available,"4.6
452",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:25,05:30,11h 05m,759,17 Seats available,"4.6
416",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,629,14 Seats available,"4.6
413",https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,INR 399,22 Seats available,"4.6
288",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,474,51 Seats available,"4.7
152",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,06:45,07h 45m,450,30 Seats available,"4.8
87",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:25,06:25,07h 00m,601,46 Seats available,"4.5
116",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55,06:10,07h 15m,450,30 Seats available,"4.6
79",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,06:05,06h 10m,495,46 Seats available,"3.8
57",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50,06:30,08h 40m,648,40 Seats available,"4.5
27",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,06:00,07h 10m,428,41 Seats available,"4.1
24",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04:40,06h 10m,INR 500,27 Seats available,"3.3
28",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
FlixBus,A/C Seater (2+2),23:55,07:05,07h 10m,INR 600,22 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,06:20,12h 20m,INR 768,27 Seats available,"2.8
8",https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh)
HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,09:00,14h 00m,INR 766,34 Seats available,"2.7
8",https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh)
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,18:20,04:30,10h 10m,INR 641,25 Seats available,"4.3
18",https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 726,Ordinary 3+2 Non AC Seater,19:20,04:30,09h 10m,INR 583,27 Seats available,"3.3
8",https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,INR 963,35 Seats available,"3.7
100",https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,04:30,07h 00m,INR 583,39 Seats available,"2.9
4",https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06:00,10h 55m,909,2 Seats available,"4.8
461",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:15,10h 40m,INR 800,13 Seats available,"4.7
284",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,05:30,10h 40m,934,19 Seats available,"4.6
362",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,759,34 Seats available,"4.4
438",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,07:30,10h 40m,949,21 Seats available,"4.4
389",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,05:30,11h 15m,854,12 Seats available,"4.4
285",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,731,17 Seats available,"4.2
327",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,06:30,09h 20m,698,12 Seats available,"4.2
193",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,692,16 Seats available,"3.5
309",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,05:15,10h 30m,INR 699,17 Seats available,"3.3
185",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,06:00,07h 35m,509,31 Seats available,"3.7
47",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:45,06:00,07h 15m,495,29 Seats available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,474,38 Seats available,"4.7
59",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,05:00,06h 00m,740,39 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,05:15,05h 45m,474,44 Seats available,"3.8
19",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
PAL Travel Lines,Bharat Benz A/C Semi Sleeper (2+2),23:40,05:25,05h 45m,1079,22 Seats available,3.0,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,07:00,07h 15m,INR 573,29 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:15,05h 30m,INR 573,31 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:15,08h 30m,539,33 Seats available,3.0,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,05:45,06h 00m,474,34 Seats available,"4.5
35",https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
FlixBus,A/C Seater (2+2),18:40,00:55,06h 15m,INR 711,16 Seats available,"3.3
10",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:00,05h 50m,664,21 Seats available,"4.7
39",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,23:55,04h 20m,759,29 Seats available,"4.5
43",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:40,00:40,05h 00m,720,28 Seats available,3.6,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,01:00,05h 15m,702,20 Seats available,"5.0
7",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,00:50,04h 50m,674,34 Seats available,3.7,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,00:45,04h 35m,757,29 Seats available,"4.5
15",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,01:15,05h 05m,INR 700,16 Seats available,4.4,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,01:30,05h 10m,629,14 Seats available,"5.0
6",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,01:10,04h 40m,934,19 Seats available,4.5,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),12:40,18:50,06h 10m,673,15 Seats available,"3.7
7",https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),15:40,21:30,05h 50m,619,31 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),16:10,22:20,06h 10m,619,31 Seats available,"4.4
10",https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),16:45,23:00,06h 15m,569,11 Seats available,"4.8
36",https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:05,00:15,06h 10m,INR 788,39 Seats available,4.4,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),18:10,00:30,06h 20m,765,29 Seats available,3.6,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),18:15,01:15,07h 00m,674,39 Seats available,3.0,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
Reo India Travels,Volvo A/C Semi Sleeper (2+2),18:20,23:59,05h 39m,662,21 Seats available,3.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,INR 773,31 Seats available,3.5,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,INR 773,33 Seats available,3.5,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,07:05,09h 20m,601,23 Seats available,"4.8
327",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:50,10h 20m,601,29 Seats available,"4.8
310",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,06:45,09h 45m,585,18 Seats available,"4.8
290",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,07:30,09h 45m,549,24 Seats available,"4.7
219",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,05:10,10h 10m,569,18 Seats available,"4.7
205",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,08:30,10h 30m,664,36 Seats available,"4.6
230",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,569,26 Seats available,"4.6
203",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:25,10h 25m,569,40 Seats available,"4.6
172",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,06:15,10h 00m,630,17 Seats available,"4.6
114",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,05:20,09h 15m,513,18 Seats available,"4.7
228",https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
HRTC - 1017,Ordinary 3+2 Non AC Seater,12:50,06:00,17h 10m,INR 796,27 Seats available,"4.0
18",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,08:30,17h 30m,INR 862,30 Seats available,"3.6
13",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 1024,A/C Executive (2+3),16:20,08:35,16h 15m,INR 1007,24 Seats available,"3.4
62",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,09:00,15h 20m,INR 1589,10 Seats available,"4.0
64",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,01:15,07h 00m,759,13 Seats available,"4.5
86",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,01:00,06h 15m,INR 679,17 Seats available,"3.1
17",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,01:10,06h 20m,888,19 Seats available,"4.3
44",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,01:45,06h 40m,909,2 Seats available,"3.8
16",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,01:50,06h 30m,664,37 Seats available,"4.6
73",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,692,16 Seats available,"3.7
34",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,02:05,06h 35m,731,17 Seats available,"4.0
13",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,01:30,05h 55m,INR 850,12 Seats available,"4.6
11",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,03:20,06h 30m,854,21 Seats available,"4.6
117",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,02:30,05h 20m,698,16 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
FlixBus,A/C Seater (2+2),12:05,16:00,03h 55m,INR 217,31 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:10,05h 15m,569,19 Seats available,"4.6
102",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05:10,05h 15m,474,31 Seats available,"4.8
32",https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),23:55,05:30,05h 35m,INR 999,29 Seats available,2.5,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,07:15,09h 45m,INR 332,39 Seats available,"2.5
8",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,06:00,07h 15m,INR 332,36 Seats available,"4.6
22",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,06:00,06h 40m,INR 632,35 Seats available,"3.8
92",https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
HRTC - 6649,A/C Executive (2+3),13:50,20:30,06h 40m,INR 420,41 Seats available,"3.7
40",https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 6709,Ordinary 3+2 Non AC Seater,19:30,01:45,06h 15m,INR 310,35 Seats available,"3.9
19",https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 843,Ordinary 3+2 Non AC Seater,20:30,04:00,07h 30m,INR 310,37 Seats available,3.7,https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
HRTC - 6639,Himsuta AC Seater Volvo/Scania 2+2,20:45,03:30,06h 45m,INR 588,33 Seats available,"3.7
140",https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi,Baddi (Himachal Pradesh) to Delhi
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05:30,09h 45m,702,20 Seats available,"4.9
253",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,05:45,09h 25m,629,14 Seats available,"4.8
358",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,06:30,09h 20m,555,35 Seats available,"4.8
285",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,06:00,09h 20m,692,16 Seats available,"4.2
31",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,08:30,10h 00m,854,22 Seats available,"4.8
192",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,06:30,08h 45m,759,27 Seats available,"4.8
169",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
