Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 51256,Super Luxury (Non AC Seater 2+2 Push Back),22:00,03:55,05h 55m,INR 502,21 Seats available,"3.6
87",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 51545,Super Luxury (Non AC Seater 2+2 Push Back),22:05,03:15,05h 10m,INR 501,11 Seats available,"4.4
48",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6435,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:40,05h 25m,INR 469,27 Seats available,"3.9
48",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6413,INDRA(A.C. Seater),22:30,03:05,04h 35m,INR 606,12 Seats available,"3.5
131",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6437,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04:00,05h 15m,INR 470,28 Seats available,"3.9
79",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 51274,Super Luxury (Non AC Seater 2+2 Push Back),23:15,04:30,05h 15m,INR 502,9 Seats available,"4.2
91",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
INDHU BUS,Non A/C Seater / Sleeper (2+1),23:30,05:35,06h 05m,INR 699,27 Seats available,"4.3
203",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06:00,06h 25m,INR 700,31 Seats available,"4.2
207",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
BRS Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,INR 900,12 Seats available,"4.0
287",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,A/C Sleeper (2+1),23:30,05:25,05h 55m,INR 1200,12 Seats available,"4.3
83",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:20,06:30,07h 10m,INR 750,36 Seats available,"4.2
90",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 50145,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00,11:00,07h 00m,INR 439,36 Seats available,"4.2
38",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6204,Super Luxury (Non AC Seater 2+2 Push Back),04:30,11:00,06h 30m,INR 439,32 Seats available,"3.4
21",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6206,Super Luxury (Non AC Seater 2+2 Push Back),05:30,12:00,06h 30m,INR 439,26 Seats available,"2.6
17",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50182,Super Luxury (Non AC Seater 2+2 Push Back),06:00,13:00,07h 00m,INR 439,33 Seats available,"3.3
19",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6011,Super Luxury (Non AC Seater 2+2 Push Back),06:30,13:30,07h 00m,INR 439,33 Seats available,"3.6
34",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50103,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:30,14:15,06h 45m,INR 412,35 Seats available,"3.8
34",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6097,Super Luxury (Non AC Seater 2+2 Push Back),08:00,15:15,07h 15m,INR 439,30 Seats available,"4.4
17",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 56097,Express(Non AC Seater),08:10,15:00,06h 50m,INR 309,47 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6019,Super Luxury (Non AC Seater 2+2 Push Back),08:15,15:15,07h 00m,INR 439,33 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6074,INDRA(A.C. Seater),09:00,15:30,06h 30m,INR 526,37 Seats available,"2.9
87",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6066,Super Luxury (Non AC Seater 2+2 Push Back),10:00,17:00,07h 00m,INR 439,28 Seats available,"3.6
50",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 9267,INDRA(A.C. Seater),10:30,17:00,06h 30m,INR 526,25 Seats available,"3.1
68",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 9255,Super Luxury (Non AC Seater 2+2 Push Back),11:30,18:30,07h 00m,INR 439,25 Seats available,"3.8
43",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6015,Super Luxury (Non AC Seater 2+2 Push Back),13:30,20:30,07h 00m,INR 439,30 Seats available,"2.9
53",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,21:00,06h 30m,INR 656,33 Seats available,"4.2
110",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,03:00,07h 45m,INR 499,30 Seats available,"4.0
42",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Giridhar Tours and Travels,A/C Sleeper (2+1),19:20,03:15,07h 55m,INR 940,21 Seats available,4.2,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Royal Voyage Travels,Non A/C Seater / Sleeper (2+1),19:30,03:25,07h 55m,INR 600,31 Seats available,4.2,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
S R Travels,Non A/C Seater / Sleeper (2+1),19:30,03:30,08h 00m,INR 600,38 Seats available,"3.8
34",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
S R Travels,NON A/C Sleeper (2+1),19:40,03:10,07h 30m,INR 690,28 Seats available,3.6,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 45776,Super Luxury (Non AC Seater 2+2 Push Back),06:30,14:40,08h 10m,INR 555,24 Seats available,"3.8
99",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5151,STAR LINER(NON-AC SLEEPER 2+1),18:03,03:15,09h 12m,INR 677,15 Seats available,"3.9
22",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5870,Super Luxury (Non AC Seater 2+2 Push Back),18:30,04:00,09h 30m,INR 522,29 Seats available,"3.6
34",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5070,Super Luxury (Non AC Seater 2+2 Push Back),18:45,03:15,08h 30m,INR 524,30 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5859,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:00,09h 00m,INR 555,33 Seats available,"3.5
14",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 48821,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:15,09h 15m,INR 555,31 Seats available,"3.9
29",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5054,Super Luxury (Non AC Seater 2+2 Push Back),19:15,05:00,09h 45m,INR 524,33 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5994,Super Luxury (Non AC Seater 2+2 Push Back),19:30,05:45,10h 15m,INR 522,33 Seats available,"3.5
27",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5867,Super Luxury (Non AC Seater 2+2 Push Back),19:30,07:00,11h 30m,INR 569,25 Seats available,"3.2
5",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5181,Super Luxury (Non AC Seater 2+2 Push Back),19:43,04:40,08h 57m,INR 524,30 Seats available,"3.5
36",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5922,Super Luxury (Non AC Seater 2+2 Push Back),19:45,04:50,09h 05m,INR 522,32 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5916,Super Luxury (Non AC Seater 2+2 Push Back),19:50,05:00,09h 10m,INR 572,18 Seats available,"3.0
8",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5906,INDRA(A.C. Seater),20:00,05:30,09h 30m,INR 632,32 Seats available,"4.2
87",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5926,Super Luxury (Non AC Seater 2+2 Push Back),20:15,05:45,09h 30m,INR 555,21 Seats available,"4.0
64",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 50220,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:30,04:15,07h 45m,INR 805,40 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),21:45,06:15,08h 30m,INR 560,25 Seats available,"4.6
214",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,06:15,08h 35m,INR 700,16 Seats available,"4.4
283",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:30,05:46,07h 16m,INR 800,24 Seats available,"4.3
112",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:30,05:45,08h 15m,INR 1100,28 Seats available,"4.1
235",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Chandu Travels,A/C Sleeper (2+1),22:15,05:45,07h 30m,684,24 Seats available,"4.1
160",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 4266,Super Luxury (Non AC Seater 2+2 Push Back),09:00,15:34,06h 34m,INR 483,27 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4244,Super Luxury (Non AC Seater 2+2 Push Back),14:00,20:30,06h 30m,INR 451,32 Seats available,"4.0
13",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4246,Super Luxury (Non AC Seater 2+2 Push Back),16:00,00:03,08h 03m,INR 483,31 Seats available,"3.6
13",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4256,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:45,06h 15m,INR 451,33 Seats available,"3.2
18",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4737,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:40,05h 40m,INR 483,19 Seats available,"3.7
27",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4250,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:02,05h 47m,INR 483,15 Seats available,"4.1
36",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4620,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:30,05h 45m,INR 483,7 Seats available,"3.7
13",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4188,Super Luxury (Non AC Seater 2+2 Push Back),21:50,03:45,05h 55m,INR 483,24 Seats available,"3.4
7",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4198,INDRA(A.C. Seater),22:00,03:20,05h 20m,INR 585,20 Seats available,"4.3
131",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4252,Super Luxury (Non AC Seater 2+2 Push Back),22:05,04:00,05h 55m,INR 483,25 Seats available,"3.8
62",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4178,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,04:16,06h 01m,INR 817,44 Seats available,"4.4
59",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4611,Super Luxury (Non AC Seater 2+2 Push Back),22:15,04:00,05h 45m,INR 483,13 Seats available,"4.1
59",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4214,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:30,03:05,04h 35m,INR 743,28 Seats available,"3.8
107",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4628,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:30,06h 00m,INR 483,9 Seats available,"4.4
32",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4212,STAR LINER(NON-AC SLEEPER 2+1),22:40,03:40,05h 00m,INR 626,8 Seats available,"3.9
38",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:15,05:00,06h 45m,1169,26 Seats available,"4.8
144",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
Zingbus Plus,A/C Seater / Sleeper (2+1),21:45,05:05,07h 20m,677,28 Seats available,"4.7
228",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
IntrCity SmartBus,AC Sleeper (2+1),22:35,05:10,06h 35m,INR 1077,25 Seats available,"4.5
370",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:15,06:00,07h 45m,INR 1022,25 Seats available,"4.6
199",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:45,07h 00m,INR 748,25 Seats available,"4.4
341",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 3420,Super Luxury (Non AC Seater 2+2 Push Back),00:45,09:00,08h 15m,INR 605,29 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3459,Super Luxury (Non AC Seater 2+2 Push Back),01:10,11:00,09h 50m,INR 627,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),01:30,08:25,06h 55m,INR 929,43 Seats available,"2.6
5",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3366,Super Luxury (Non AC Seater 2+2 Push Back),01:45,09:50,08h 05m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 9460,Super Luxury (Non AC Seater 2+2 Push Back),03:00,12:10,09h 10m,INR 605,33 Seats available,"3.6
7",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 9477,Super Luxury (Non AC Seater 2+2 Push Back),04:15,13:30,09h 15m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3075,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:00,13:30,08h 30m,INR 549,32 Seats available,"3.3
9",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4375,Super Luxury (Non AC Seater 2+2 Push Back),05:40,14:05,08h 25m,INR 605,33 Seats available,"2.5
6",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3436,Super Luxury (Non AC Seater 2+2 Push Back),06:10,14:00,07h 50m,INR 624,33 Seats available,"1.8
8",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 35101,Super Luxury (Non AC Seater 2+2 Push Back),06:20,14:45,08h 25m,INR 605,33 Seats available,"4.7
5",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 9366,Super Luxury (Non AC Seater 2+2 Push Back),06:30,15:40,09h 10m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4377,Super Luxury (Non AC Seater 2+2 Push Back),07:45,16:06,08h 21m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3446,Super Luxury (Non AC Seater 2+2 Push Back),08:00,15:55,07h 55m,INR 624,33 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3498,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),08:30,15:30,07h 00m,INR 882,39 Seats available,"3.8
49",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3051,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",09:00,17:40,08h 40m,INR 549,35 Seats available,"4.0
8",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3486,Super Luxury (Non AC Seater 2+2 Push Back),09:00,16:40,07h 40m,INR 624,33 Seats available,"4.1
13",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4278,Super Luxury (Non AC Seater 2+2 Push Back),09:05,17:50,08h 45m,INR 574,34 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3464,Super Luxury (Non AC Seater 2+2 Push Back),09:15,17:10,07h 55m,INR 605,33 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 9322,Super Luxury (Non AC Seater 2+2 Push Back),10:00,18:30,08h 30m,INR 605,30 Seats available,"2.6
13",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4282,Super Luxury (Non AC Seater 2+2 Push Back),10:20,19:05,08h 45m,INR 574,34 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Zingbus Plus,A/C Sleeper (2+1),23:45,06:20,06h 35m,605,28 Seats available,"4.8
131",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,INR 650,11 Seats available,"4.6
299",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),23:30,06:55,07h 25m,INR 620,9 Seats available,"4.6
284",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Yolo Bus,Bharat Benz A/C Sleeper (2+1),22:51,07:00,08h 09m,INR 760,22 Seats available,"4.5
341",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06:25,06h 40m,INR 675,28 Seats available,"4.5
338",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 2701,Super Luxury (Non AC Seater 2+2 Push Back),00:45,04:35,03h 50m,INR 260,33 Seats available,"2.3
6",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4275,Super Luxury (Non AC Seater 2+2 Push Back),01:25,04:25,03h 00m,INR 261,29 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3485,Super Luxury (Non AC Seater 2+2 Push Back),01:30,05:40,04h 10m,INR 263,28 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3008,Super Luxury (Non AC Seater 2+2 Push Back),01:45,06:00,04h 15m,INR 263,31 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4626,Super Luxury (Non AC Seater 2+2 Push Back),02:00,06:15,04h 15m,INR 260,34 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3979,Super Luxury (Non AC Seater 2+2 Push Back),03:15,06:05,02h 50m,INR 221,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3463,Super Luxury (Non AC Seater 2+2 Push Back),03:30,07:00,03h 30m,INR 261,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9331,Super Luxury (Non AC Seater 2+2 Push Back),04:15,07:09,02h 54m,INR 221,29 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9497,Super Luxury (Non AC Seater 2+2 Push Back),04:15,07:05,02h 50m,INR 221,31 Seats available,"3.8
22",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3022,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",04:45,08:15,03h 30m,INR 252,34 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23951,Super Luxury (Non AC Seater 2+2 Push Back),05:00,08:15,03h 15m,INR 263,31 Seats available,"4.8
57",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23953,Super Luxury (Non AC Seater 2+2 Push Back),06:00,09:15,03h 15m,INR 263,32 Seats available,"4.5
45",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4512,Super Luxury (Non AC Seater 2+2 Push Back),06:00,09:30,03h 30m,INR 261,31 Seats available,"3.3
11",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2991,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",06:30,10:10,03h 40m,INR 248,37 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4410,Super Luxury (Non AC Seater 2+2 Push Back),06:55,09:54,02h 59m,INR 221,33 Seats available,"2.4
4",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23955,Super Luxury (Non AC Seater 2+2 Push Back),07:00,10:15,03h 15m,INR 263,32 Seats available,"4.6
36",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 5787,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:15,11:30,04h 15m,INR 252,37 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2873,Express(Non AC Seater),07:20,11:05,03h 45m,INR 200,47 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2793,Super Luxury (Non AC Seater 2+2 Push Back),07:30,12:10,04h 40m,INR 260,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4446,Super Luxury (Non AC Seater 2+2 Push Back),07:45,10:54,03h 09m,INR 221,31 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),00:45,04:15,03h 30m,237,8 Seats available,3.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),01:25,04:45,03h 20m,INR 460,7 Seats available,"3.4
6",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater (2+2),01:45,05:15,03h 30m,473,3 Seats available,3.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),02:30,06:00,03h 30m,522,2 Seats available,3.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),02:40,06:30,03h 50m,INR 499,26 Seats available,3.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9048,Express(Non AC Seater),04:15,08:40,04h 25m,INR 186,40 Seats available,"4.2
63",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 47021,Express(Non AC Seater),04:30,09:30,05h 00m,INR 200,45 Seats available,"4.3
31",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 9050,Express(Non AC Seater),04:30,09:00,04h 30m,INR 170,31 Seats available,"4.3
96",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 47023,Express(Non AC Seater),05:15,10:30,05h 15m,INR 217,44 Seats available,"2.6
7",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
